W,V,R,L,C,D
3906.939937054617,8.635714285714284,8.192857142857143,3.068163265306122,6.01,1
12067.92640639329,0.4530612244897959,15.114285714285716,1.233265306122449,6.51,0
115.1395399326447,14.09081632653061,11.450000000000001,6.941836734693878,1.01,0
409.49150623804275,10.454081632653061,12.264285714285714,8.980612244897959,4.01,1
13894.95494373136,0.15,12.671428571428573,8.77673469387755,5.51,0
2947.0517025518097,10.151020408163264,5.75,6.534081632653061,9.01,1
86851.13737513521,7.120408163265306,4.935714285714286,0.01,4.51,0
49417.13361323838,1.0591836734693876,16.742857142857144,7.75734693877551,1.51,0
75431.20063354608,7.423469387755102,19.592857142857145,1.233265306122449,8.51,0
18420.699693267165,1.0591836734693876,10.22857142857143,9.388367346938775,1.51,0
471.48663634573944,3.4836734693877545,11.042857142857143,7.145714285714286,5.51,0
471.48663634573944,4.089795918367347,4.935714285714286,3.883673469387755,9.51,1
409.49150623804275,7.120408163265306,17.964285714285715,8.77673469387755,4.01,1
471.48663634573944,7.120408163265306,7.785714285714286,0.6216326530612245,1.01,0
152.64179671752333,0.7561224489795918,15.114285714285716,5.310816326530612,6.51,0
100000.0,10.151020408163264,4.5285714285714285,6.941836734693878,8.01,0
24420.5309454865,1.9683673469387752,18.77857142857143,5.514693877551021,7.51,0
12067.92640639329,11.666326530612244,2.492857142857143,6.1263265306122445,9.51,1
28117.68697974231,6.8173469387755095,0.05,8.77673469387755,5.01,1
100000.0,6.211224489795918,9.821428571428573,9.388367346938775,5.01,0
3393.2217718953298,10.757142857142856,8.192857142857143,5.718571428571428,2.51,1
115.1395399326447,0.15,13.485714285714286,5.106938775510204,4.01,0
24420.5309454865,0.7561224489795918,9.007142857142858,7.145714285714286,1.51,0
471.48663634573944,14.696938775510203,8.600000000000001,0.6216326530612245,3.51,0
2947.0517025518097,11.060204081632653,18.371428571428574,5.514693877551021,4.01,1
18420.699693267165,8.635714285714284,11.450000000000001,8.980612244897959,7.51,1
49417.13361323838,13.787755102040816,2.9,8.980612244897959,7.01,1
100.0,9.241836734693877,16.335714285714285,7.145714285714286,6.51,0
5179.474679231213,12.878571428571428,12.264285714285714,2.864285714285714,5.51,1
5179.474679231213,11.666326530612244,19.185714285714287,8.165102040816327,2.51,1
9102.981779915217,7.423469387755102,19.592857142857145,6.330204081632653,3.01,1
1264.8552168552958,4.998979591836735,16.335714285714285,6.330204081632653,8.01,1
2222.9964825261955,4.392857142857142,16.335714285714285,2.864285714285714,2.51,1
32374.5754281764,3.7867346938775506,2.492857142857143,1.233265306122449,4.51,0
954.0954763499944,8.938775510204081,8.600000000000001,7.75734693877551,7.51,1
2222.9964825261955,3.7867346938775506,9.821428571428573,4.6991836734693875,2.51,1
308.88435964774817,5.908163265306122,17.964285714285715,8.77673469387755,6.51,1
1264.8552168552958,4.6959183673469385,0.8642857142857143,5.718571428571428,4.01,1
1930.6977288832495,2.877551020408163,20.0,0.21387755102040817,0.01,0
542.867543932386,11.96938775510204,17.964285714285715,0.21387755102040817,9.51,0
42919.34260128778,9.847959183673469,16.335714285714285,0.8255102040816327,6.01,1
18420.699693267165,8.938775510204081,10.635714285714286,1.6410204081632653,4.01,1
202.35896477251575,10.151020408163264,15.928571428571429,8.77673469387755,8.51,0
100.0,15.0,2.9,6.737959183673469,2.51,0
15998.587196060573,11.363265306122448,17.964285714285715,5.106938775510204,9.01,1
5179.474679231213,6.211224489795918,2.492857142857143,0.41775510204081634,9.01,1
24420.5309454865,13.181632653061223,10.22857142857143,8.368979591836734,7.01,1
13894.95494373136,5.908163265306122,11.857142857142858,8.165102040816327,9.51,0
37275.93720314938,10.151020408163264,13.07857142857143,2.0487755102040817,3.51,1
152.64179671752333,7.423469387755102,10.22857142857143,3.679795918367347,3.51,0
1676.8329368110083,4.998979591836735,3.714285714285714,1.233265306122449,3.01,1
471.48663634573944,0.4530612244897959,17.964285714285715,0.41775510204081634,2.01,0
56898.66029018293,4.392857142857142,2.9,3.068163265306122,4.01,0
1676.8329368110083,4.998979591836735,17.964285714285715,4.0875510204081635,1.51,1
10481.131341546852,8.938775510204081,14.3,6.534081632653061,6.51,1
65512.85568595509,3.180612244897959,11.857142857142858,5.718571428571428,2.01,0
152.64179671752333,3.180612244897959,10.22857142857143,0.01,0.51,0
9102.981779915217,4.998979591836735,0.05,7.961224489795918,5.01,0
542.867543932386,13.484693877551019,5.3428571428571425,0.8255102040816327,9.01,1
1098.5411419875584,14.393877551020408,8.192857142857143,3.2720408163265304,9.01,1
75431.20063354608,4.6959183673469385,18.77857142857143,4.903061224489796,0.51,0
49417.13361323838,4.089795918367347,15.521428571428572,10.0,5.01,0
232.99518105153717,9.241836734693877,8.600000000000001,3.679795918367347,2.01,0
12067.92640639329,0.7561224489795918,11.857142857142858,6.534081632653061,8.51,0
355.64803062231283,15.0,20.0,9.796122448979592,6.01,1
1098.5411419875584,0.4530612244897959,20.0,1.029387755102041,8.51,0
115.1395399326447,3.4836734693877545,5.75,1.6410204081632653,2.51,0
15998.587196060573,14.696938775510203,9.414285714285715,0.21387755102040817,4.51,1
232.99518105153717,13.484693877551019,9.007142857142858,6.737959183673469,4.01,1
719.6856730011522,12.878571428571428,9.007142857142858,9.592244897959183,6.01,1
115.1395399326447,1.9683673469387752,13.485714285714286,8.572857142857142,4.51,0
37275.93720314938,5.302040816326531,8.600000000000001,2.864285714285714,1.01,0
1098.5411419875584,2.271428571428571,4.121428571428571,1.6410204081632653,2.51,0
471.48663634573944,1.9683673469387752,12.264285714285714,4.6991836734693875,6.01,0
1098.5411419875584,13.181632653061223,12.264285714285714,0.01,9.01,0
232.99518105153717,0.7561224489795918,2.9,5.514693877551021,8.01,0
9102.981779915217,4.392857142857142,9.007142857142858,2.864285714285714,7.51,0
28117.68697974231,9.847959183673469,0.45714285714285713,1.6410204081632653,1.51,1
954.0954763499944,7.726530612244898,13.485714285714286,5.106938775510204,9.51,1
6866.488450042998,14.696938775510203,12.264285714285714,10.0,1.51,1
42919.34260128778,14.393877551020408,9.007142857142858,7.553469387755102,7.01,1
100.0,6.211224489795918,6.157142857142857,0.01,8.51,0
1676.8329368110083,7.120408163265306,2.0857142857142854,0.01,9.01,0
75431.20063354608,14.09081632653061,10.635714285714286,3.4759183673469387,7.51,1
202.35896477251575,5.605102040816327,14.3,10.0,7.01,0
75431.20063354608,11.666326530612244,15.928571428571429,9.796122448979592,7.01,0
100000.0,15.0,12.671428571428573,5.514693877551021,1.51,1
7906.043210907702,0.15,17.150000000000002,0.01,6.51,0
6866.488450042998,14.09081632653061,17.150000000000002,1.029387755102041,2.01,1
1676.8329368110083,1.3622448979591835,8.192857142857143,2.0487755102040817,9.01,0
56898.66029018293,1.9683673469387752,9.007142857142858,0.41775510204081634,1.01,0
32374.5754281764,7.120408163265306,19.185714285714287,0.6216326530612245,8.51,0
132.57113655901094,12.878571428571428,0.05,7.961224489795918,7.01,0
21209.508879201927,3.4836734693877545,19.185714285714287,9.184489795918367,6.01,0
719.6856730011522,10.151020408163264,0.45714285714285713,6.737959183673469,6.01,1
1676.8329368110083,0.4530612244897959,3.714285714285714,3.068163265306122,1.01,0
42919.34260128778,5.908163265306122,17.557142857142857,2.4565306122448978,4.01,0
1098.5411419875584,11.96938775510204,9.007142857142858,0.01,2.51,0
5963.623316594642,1.3622448979591835,2.9,2.2526530612244895,0.01,0
828.6427728546843,5.302040816326531,6.9714285714285715,8.165102040816327,5.01,1
6866.488450042998,4.392857142857142,7.378571428571428,3.068163265306122,9.01,0
56898.66029018293,10.454081632653061,12.671428571428573,0.21387755102040817,3.51,1
9102.981779915217,9.241836734693877,6.157142857142857,9.796122448979592,9.01,1
954.0954763499944,11.666326530612244,18.371428571428574,6.737959183673469,7.51,1
152.64179671752333,2.271428571428571,11.042857142857143,1.6410204081632653,8.01,0
18420.699693267165,5.302040816326531,17.150000000000002,4.291428571428571,3.01,0
471.48663634573944,5.605102040816327,12.671428571428573,5.106938775510204,7.51,1
86851.13737513521,2.574489795918367,3.714285714285714,6.1263265306122445,2.51,0
115.1395399326447,13.181632653061223,11.857142857142858,9.796122448979592,4.01,0
10481.131341546852,12.272448979591836,2.0857142857142854,10.0,9.51,1
232.99518105153717,3.4836734693877545,4.121428571428571,0.21387755102040817,0.51,0
2947.0517025518097,1.0591836734693876,4.935714285714286,8.572857142857142,4.01,0
9102.981779915217,11.363265306122448,13.485714285714286,8.980612244897959,6.01,1
37275.93720314938,8.635714285714284,2.0857142857142854,9.388367346938775,0.51,1
5963.623316594642,7.726530612244898,3.714285714285714,6.737959183673469,8.01,1
152.64179671752333,5.605102040816327,2.0857142857142854,8.165102040816327,2.01,0
15998.587196060573,9.847959183673469,17.150000000000002,3.2720408163265304,6.01,1
152.64179671752333,6.514285714285714,17.150000000000002,9.796122448979592,8.01,0
9102.981779915217,12.878571428571428,13.07857142857143,0.6216326530612245,2.51,1
7906.043210907702,4.6959183673469385,7.785714285714286,1.233265306122449,9.51,0
86851.13737513521,0.15,9.414285714285715,2.0487755102040817,4.01,0
24420.5309454865,12.575510204081631,13.07857142857143,1.437142857142857,3.51,1
3906.939937054617,5.302040816326531,8.192857142857143,8.77673469387755,0.51,1
37275.93720314938,4.089795918367347,6.157142857142857,7.961224489795918,5.51,0
7906.043210907702,12.575510204081631,13.892857142857144,8.368979591836734,3.51,1
232.99518105153717,2.574489795918367,12.671428571428573,4.495306122448979,1.51,0
12067.92640639329,11.96938775510204,20.0,2.2526530612244895,8.51,1
409.49150623804275,14.09081632653061,20.0,5.718571428571428,9.01,1
7906.043210907702,14.393877551020408,17.964285714285715,8.77673469387755,0.51,1
719.6856730011522,9.847959183673469,11.450000000000001,2.864285714285714,7.01,1
175.7510624854791,2.877551020408163,2.0857142857142854,7.349591836734694,9.51,0
202.35896477251575,1.9683673469387752,2.492857142857143,3.068163265306122,6.01,0
308.88435964774817,15.0,12.264285714285714,3.679795918367347,5.51,1
12067.92640639329,12.575510204081631,19.185714285714287,8.980612244897959,2.51,1
719.6856730011522,12.575510204081631,6.564285714285714,0.41775510204081634,6.51,0
2559.547922699536,4.089795918367347,10.22857142857143,4.495306122448979,5.51,0
175.7510624854791,1.9683673469387752,6.157142857142857,3.2720408163265304,1.51,0
42919.34260128778,11.96938775510204,4.121428571428571,5.514693877551021,7.51,1
28117.68697974231,7.423469387755102,11.042857142857143,7.75734693877551,0.51,1
232.99518105153717,11.666326530612244,6.564285714285714,8.572857142857142,8.01,1
232.99518105153717,9.544897959183674,6.564285714285714,2.2526530612244895,0.01,0
1930.6977288832495,3.4836734693877545,11.042857142857143,7.553469387755102,1.01,1
3906.939937054617,1.0591836734693876,13.892857142857144,7.349591836734694,5.01,0
1264.8552168552958,6.514285714285714,16.742857142857144,1.029387755102041,0.01,0
3906.939937054617,14.696938775510203,15.928571428571429,7.349591836734694,6.01,1
1676.8329368110083,2.877551020408163,14.3,4.0875510204081635,9.01,0
86851.13737513521,9.241836734693877,12.264285714285714,3.2720408163265304,0.51,1
100.0,4.089795918367347,9.007142857142858,3.4759183673469387,1.01,0
1676.8329368110083,10.151020408163264,8.192857142857143,5.106938775510204,4.01,1
2222.9964825261955,6.8173469387755095,10.22857142857143,7.349591836734694,9.51,1
625.0551925273976,14.696938775510203,2.9,4.6991836734693875,8.01,1
86851.13737513521,4.6959183673469385,13.892857142857144,9.388367346938775,4.51,0
100000.0,8.635714285714284,16.335714285714285,4.6991836734693875,7.51,0
18420.699693267165,5.605102040816327,11.450000000000001,0.21387755102040817,2.51,0
6866.488450042998,13.181632653061223,4.935714285714286,8.77673469387755,4.51,1
18420.699693267165,13.181632653061223,9.414285714285715,4.291428571428571,7.01,1
1930.6977288832495,13.787755102040816,2.492857142857143,7.553469387755102,8.01,1
1264.8552168552958,3.180612244897959,7.785714285714286,5.922448979591836,7.51,0
7906.043210907702,2.271428571428571,2.492857142857143,1.6410204081632653,7.51,0
542.867543932386,9.544897959183674,9.007142857142858,9.184489795918367,9.01,1
1676.8329368110083,14.696938775510203,6.564285714285714,1.029387755102041,2.51,1
3393.2217718953298,3.7867346938775506,6.157142857142857,5.922448979591836,1.51,0
954.0954763499944,7.120408163265306,14.707142857142857,7.145714285714286,4.51,1
13894.95494373136,14.696938775510203,4.935714285714286,5.106938775510204,9.01,1
828.6427728546843,9.241836734693877,4.935714285714286,4.495306122448979,9.51,1
409.49150623804275,7.120408163265306,2.492857142857143,6.737959183673469,7.01,1
15998.587196060573,6.211224489795918,9.007142857142858,8.980612244897959,5.51,0
175.7510624854791,13.787755102040816,20.0,6.330204081632653,1.51,0
471.48663634573944,8.938775510204081,4.935714285714286,0.41775510204081634,4.51,0
625.0551925273976,9.544897959183674,6.157142857142857,2.864285714285714,9.51,1
115.1395399326447,12.575510204081631,3.307142857142857,0.6216326530612245,9.51,0
1098.5411419875584,11.666326530612244,15.928571428571429,5.514693877551021,8.01,1
9102.981779915217,14.696938775510203,9.007142857142858,1.437142857142857,5.01,1
4498.432668969444,10.151020408163264,12.671428571428573,0.6216326530612245,8.51,1
9102.981779915217,10.757142857142856,10.22857142857143,1.029387755102041,1.01,1
175.7510624854791,11.060204081632653,3.714285714285714,9.184489795918367,3.51,0
13894.95494373136,12.272448979591836,17.557142857142857,0.21387755102040817,5.51,1
21209.508879201927,6.8173469387755095,12.671428571428573,7.349591836734694,2.01,1
75431.20063354608,8.029591836734694,16.742857142857144,2.4565306122448978,5.51,0
13894.95494373136,5.302040816326531,3.714285714285714,5.106938775510204,6.01,0
86851.13737513521,12.878571428571428,8.192857142857143,3.883673469387755,3.01,1
308.88435964774817,9.544897959183674,5.75,0.21387755102040817,3.51,0
115.1395399326447,13.484693877551019,15.928571428571429,6.534081632653061,1.51,0
21209.508879201927,8.635714285714284,10.22857142857143,6.1263265306122445,3.01,1
1930.6977288832495,10.151020408163264,17.557142857142857,10.0,6.51,1
6866.488450042998,10.454081632653061,17.964285714285715,3.679795918367347,3.51,1
75431.20063354608,8.029591836734694,2.9,6.534081632653061,7.01,0
2947.0517025518097,5.302040816326531,9.007142857142858,7.553469387755102,6.51,0
175.7510624854791,2.271428571428571,17.964285714285715,1.437142857142857,1.51,0
5963.623316594642,9.241836734693877,4.935714285714286,4.6991836734693875,7.51,1
3906.939937054617,13.181632653061223,15.114285714285716,3.883673469387755,2.01,1
1098.5411419875584,4.392857142857142,7.378571428571428,7.553469387755102,6.51,1
152.64179671752333,8.938775510204081,4.5285714285714285,3.883673469387755,6.01,0
18420.699693267165,11.060204081632653,12.264285714285714,2.660408163265306,0.01,1
100.0,1.0591836734693876,10.22857142857143,0.41775510204081634,7.51,0
10481.131341546852,10.454081632653061,15.114285714285716,8.165102040816327,2.51,1
132.57113655901094,1.6653061224489794,0.45714285714285713,10.0,8.51,0
1264.8552168552958,11.060204081632653,14.3,9.184489795918367,1.01,1
2947.0517025518097,7.423469387755102,3.307142857142857,0.21387755102040817,1.01,0
3393.2217718953298,4.998979591836735,11.450000000000001,6.330204081632653,0.01,0
954.0954763499944,12.878571428571428,3.307142857142857,8.77673469387755,1.01,1
100000.0,12.575510204081631,0.05,1.437142857142857,4.51,1
100.0,5.908163265306122,0.8642857142857143,0.6216326530612245,5.51,0
15998.587196060573,15.0,7.378571428571428,5.514693877551021,6.01,1
471.48663634573944,6.211224489795918,5.3428571428571425,7.553469387755102,4.51,1
1930.6977288832495,5.908163265306122,4.121428571428571,1.233265306122449,8.51,1
13894.95494373136,7.120408163265306,15.521428571428572,0.01,9.01,0
86851.13737513521,0.7561224489795918,13.485714285714286,6.330204081632653,2.01,0
2947.0517025518097,13.181632653061223,11.042857142857143,8.77673469387755,0.01,0
86851.13737513521,13.181632653061223,13.07857142857143,0.41775510204081634,3.51,1
100.0,6.211224489795918,2.0857142857142854,3.068163265306122,5.51,0
1098.5411419875584,2.574489795918367,19.592857142857145,1.233265306122449,4.01,0
100.0,2.574489795918367,15.928571428571429,4.291428571428571,9.51,0
1930.6977288832495,1.9683673469387752,17.557142857142857,2.2526530612244895,5.51,0
18420.699693267165,3.4836734693877545,6.9714285714285715,5.310816326530612,7.01,0
355.64803062231283,7.726530612244898,6.157142857142857,5.922448979591836,3.01,0
5963.623316594642,9.241836734693877,0.8642857142857143,3.679795918367347,4.01,1
2947.0517025518097,8.635714285714284,6.157142857142857,2.660408163265306,0.51,1
15998.587196060573,3.180612244897959,8.192857142857143,9.184489795918367,8.01,0
202.35896477251575,6.211224489795918,8.192857142857143,3.4759183673469387,8.51,0
56898.66029018293,3.7867346938775506,15.114285714285716,2.864285714285714,0.01,1
828.6427728546843,1.3622448979591835,8.600000000000001,3.2720408163265304,2.51,0
2222.9964825261955,7.726530612244898,16.742857142857144,5.310816326530612,6.01,1
5963.623316594642,8.33265306122449,6.157142857142857,9.184489795918367,0.51,1
32374.5754281764,9.544897959183674,8.192857142857143,0.41775510204081634,9.51,1
7906.043210907702,4.089795918367347,20.0,1.6410204081632653,5.01,0
100.0,0.7561224489795918,5.75,4.0875510204081635,4.51,0
5963.623316594642,5.302040816326531,13.892857142857144,4.495306122448979,9.01,0
56898.66029018293,12.575510204081631,4.5285714285714285,1.029387755102041,7.01,1
625.0551925273976,0.15,1.2714285714285716,0.41775510204081634,9.51,0
132.57113655901094,0.7561224489795918,7.785714285714286,6.941836734693878,9.01,0
2947.0517025518097,3.7867346938775506,4.121428571428571,3.068163265306122,7.51,0
21209.508879201927,8.938775510204081,15.114285714285716,8.368979591836734,8.01,1
75431.20063354608,3.180612244897959,6.9714285714285715,5.718571428571428,2.01,0
152.64179671752333,4.392857142857142,7.378571428571428,5.106938775510204,9.01,0
2947.0517025518097,11.060204081632653,11.450000000000001,7.349591836734694,9.01,1
21209.508879201927,3.7867346938775506,10.635714285714286,0.01,2.01,0
2222.9964825261955,7.120408163265306,14.3,0.21387755102040817,3.01,0
100.0,12.272448979591836,2.9,8.980612244897959,7.01,1
6866.488450042998,5.302040816326531,1.2714285714285716,0.6216326530612245,0.51,1
2947.0517025518097,5.605102040816327,3.714285714285714,8.165102040816327,0.01,0
355.64803062231283,10.151020408163264,8.600000000000001,2.4565306122448978,9.01,0
65512.85568595509,13.181632653061223,11.857142857142858,4.6991836734693875,6.51,1
471.48663634573944,8.938775510204081,7.785714285714286,2.864285714285714,8.01,1
56898.66029018293,3.7867346938775506,6.564285714285714,3.679795918367347,5.51,0
28117.68697974231,1.3622448979591835,9.414285714285715,6.1263265306122445,9.51,0
202.35896477251575,12.575510204081631,7.378571428571428,9.796122448979592,7.01,1
100000.0,11.060204081632653,16.742857142857144,1.437142857142857,7.51,1
268.26957952797244,8.029591836734694,11.857142857142858,6.941836734693878,2.51,0
828.6427728546843,5.302040816326531,9.414285714285715,10.0,8.01,1
21209.508879201927,7.726530612244898,10.22857142857143,2.660408163265306,3.01,1
115.1395399326447,11.96938775510204,7.785714285714286,5.922448979591836,2.51,0
100000.0,12.878571428571428,13.07857142857143,0.41775510204081634,4.51,1
2222.9964825261955,12.272448979591836,19.185714285714287,9.388367346938775,1.51,1
37275.93720314938,11.060204081632653,7.378571428571428,1.029387755102041,2.01,1
37275.93720314938,9.544897959183674,15.114285714285716,3.068163265306122,2.01,1
175.7510624854791,10.151020408163264,17.150000000000002,0.41775510204081634,8.01,0
5179.474679231213,7.726530612244898,12.264285714285714,9.184489795918367,3.51,1
5963.623316594642,1.3622448979591835,6.157142857142857,6.737959183673469,7.01,0
1676.8329368110083,5.302040816326531,11.857142857142858,5.718571428571428,0.51,1
202.35896477251575,11.060204081632653,10.635714285714286,7.349591836734694,5.01,0
1456.3484775012444,5.302040816326531,10.635714285714286,4.6991836734693875,1.01,1
10481.131341546852,11.666326530612244,6.564285714285714,2.0487755102040817,0.51,1
13894.95494373136,2.574489795918367,15.114285714285716,2.4565306122448978,9.01,0
28117.68697974231,9.241836734693877,9.007142857142858,3.068163265306122,7.01,1
828.6427728546843,11.666326530612244,12.671428571428573,6.1263265306122445,9.51,1
2947.0517025518097,2.877551020408163,12.264285714285714,5.106938775510204,7.51,0
115.1395399326447,3.4836734693877545,11.450000000000001,0.8255102040816327,9.51,0
56898.66029018293,1.0591836734693876,18.371428571428574,3.679795918367347,1.51,0
28117.68697974231,1.6653061224489794,4.121428571428571,1.6410204081632653,6.01,0
49417.13361323838,6.211224489795918,16.742857142857144,3.2720408163265304,7.01,0
28117.68697974231,5.908163265306122,18.371428571428574,3.2720408163265304,5.01,0
9102.981779915217,8.029591836734694,11.042857142857143,0.21387755102040817,5.51,0
75431.20063354608,6.211224489795918,2.0857142857142854,0.01,3.51,0
6866.488450042998,2.574489795918367,18.371428571428574,1.029387755102041,5.51,0
2559.547922699536,5.605102040816327,0.05,5.718571428571428,8.01,1
152.64179671752333,10.454081632653061,3.714285714285714,0.41775510204081634,1.01,0
3393.2217718953298,11.96938775510204,12.264285714285714,9.796122448979592,2.51,1
42919.34260128778,12.272448979591836,12.264285714285714,9.184489795918367,7.51,1
152.64179671752333,5.908163265306122,14.3,2.864285714285714,3.51,0
32374.5754281764,8.938775510204081,0.8642857142857143,8.165102040816327,8.01,1
4498.432668969444,10.757142857142856,3.714285714285714,7.961224489795918,0.01,1
3906.939937054617,12.878571428571428,5.3428571428571425,9.184489795918367,9.51,1
355.64803062231283,8.635714285714284,1.2714285714285716,8.572857142857142,9.51,1
2947.0517025518097,7.423469387755102,11.042857142857143,2.864285714285714,6.51,1
1456.3484775012444,11.060204081632653,19.592857142857145,4.291428571428571,0.51,1
65512.85568595509,9.847959183673469,15.114285714285716,6.737959183673469,4.51,1
1456.3484775012444,1.9683673469387752,17.150000000000002,9.796122448979592,9.01,0
6866.488450042998,8.635714285714284,2.9,6.330204081632653,9.51,1
28117.68697974231,10.757142857142856,6.564285714285714,5.310816326530612,1.01,1
719.6856730011522,11.666326530612244,0.45714285714285713,2.0487755102040817,9.51,1
152.64179671752333,5.908163265306122,4.5285714285714285,4.6991836734693875,4.51,0
75431.20063354608,10.454081632653061,1.2714285714285716,7.145714285714286,8.51,0
7906.043210907702,14.393877551020408,5.3428571428571425,4.495306122448979,2.01,1
86851.13737513521,13.787755102040816,19.592857142857145,6.1263265306122445,5.51,1
3906.939937054617,7.423469387755102,19.592857142857145,7.961224489795918,9.51,0
9102.981779915217,11.666326530612244,13.485714285714286,8.165102040816327,2.51,1
1676.8329368110083,14.09081632653061,17.150000000000002,4.0875510204081635,9.51,1
1456.3484775012444,4.6959183673469385,17.557142857142857,7.75734693877551,0.01,0
28117.68697974231,0.15,14.3,7.75734693877551,4.51,0
3393.2217718953298,10.454081632653061,15.521428571428572,0.21387755102040817,3.51,0
1098.5411419875584,7.423469387755102,9.007142857142858,6.737959183673469,6.01,1
32374.5754281764,2.877551020408163,13.07857142857143,4.495306122448979,0.01,1
56898.66029018293,8.029591836734694,11.042857142857143,10.0,1.01,1
409.49150623804275,12.272448979591836,7.378571428571428,3.068163265306122,5.01,1
86851.13737513521,13.484693877551019,17.557142857142857,4.495306122448979,3.01,1
1930.6977288832495,13.181632653061223,11.857142857142858,0.41775510204081634,3.01,1
42919.34260128778,13.484693877551019,19.185714285714287,4.495306122448979,2.51,1
5963.623316594642,13.181632653061223,13.07857142857143,9.184489795918367,8.51,1
32374.5754281764,0.7561224489795918,13.07857142857143,3.2720408163265304,5.51,0
2559.547922699536,11.363265306122448,20.0,6.737959183673469,7.51,1
1930.6977288832495,9.544897959183674,12.264285714285714,6.1263265306122445,9.51,1
268.26957952797244,7.726530612244898,9.821428571428573,1.437142857142857,3.51,0
9102.981779915217,3.7867346938775506,6.157142857142857,6.534081632653061,4.51,0
2559.547922699536,12.272448979591836,8.600000000000001,2.864285714285714,5.01,1
18420.699693267165,10.454081632653061,4.935714285714286,0.41775510204081634,4.01,1
175.7510624854791,13.181632653061223,17.964285714285715,6.737959183673469,8.51,0
24420.5309454865,10.151020408163264,4.5285714285714285,0.41775510204081634,7.51,1
355.64803062231283,11.666326530612244,4.121428571428571,3.068163265306122,4.01,1
152.64179671752333,14.393877551020408,16.742857142857144,9.388367346938775,5.51,0
115.1395399326447,13.181632653061223,16.742857142857144,8.165102040816327,7.51,0
2947.0517025518097,13.787755102040816,7.378571428571428,6.737959183673469,0.01,1
152.64179671752333,1.0591836734693876,9.414285714285715,7.349591836734694,3.51,0
719.6856730011522,7.726530612244898,6.157142857142857,4.0875510204081635,1.01,0
24420.5309454865,5.908163265306122,15.521428571428572,8.77673469387755,1.51,0
18420.699693267165,14.696938775510203,16.335714285714285,7.349591836734694,6.01,1
719.6856730011522,1.6653061224489794,3.714285714285714,9.796122448979592,7.01,1
1930.6977288832495,12.272448979591836,11.450000000000001,9.184489795918367,3.51,1
355.64803062231283,3.180612244897959,19.592857142857145,3.2720408163265304,1.51,0
100.0,13.787755102040816,6.9714285714285715,1.233265306122449,8.51,0
1676.8329368110083,0.7561224489795918,14.3,8.980612244897959,0.51,0
4498.432668969444,14.393877551020408,19.185714285714287,4.6991836734693875,8.51,1
152.64179671752333,4.089795918367347,8.192857142857143,9.592244897959183,6.51,0
37275.93720314938,12.878571428571428,0.05,2.2526530612244895,6.51,1
115.1395399326447,8.635714285714284,14.3,10.0,7.01,0
828.6427728546843,9.847959183673469,7.785714285714286,6.534081632653061,7.51,1
10481.131341546852,14.393877551020408,20.0,8.980612244897959,5.51,1
21209.508879201927,0.7561224489795918,5.3428571428571425,5.310816326530612,3.51,0
21209.508879201927,11.060204081632653,2.492857142857143,8.165102040816327,1.51,1
1264.8552168552958,1.0591836734693876,0.8642857142857143,4.495306122448979,0.01,0
5963.623316594642,10.151020408163264,9.821428571428573,5.310816326530612,1.01,1
9102.981779915217,11.666326530612244,9.007142857142858,6.941836734693878,3.01,1
308.88435964774817,6.211224489795918,8.600000000000001,1.233265306122449,4.01,0
1098.5411419875584,1.6653061224489794,7.785714285714286,4.0875510204081635,4.01,1
18420.699693267165,0.15,6.157142857142857,6.941836734693878,4.01,0
268.26957952797244,12.272448979591836,13.07857142857143,7.553469387755102,8.01,1
7906.043210907702,10.454081632653061,8.600000000000001,2.0487755102040817,0.51,1
2222.9964825261955,11.666326530612244,9.821428571428573,2.660408163265306,3.01,1
18420.699693267165,12.575510204081631,15.521428571428572,8.572857142857142,5.01,1
132.57113655901094,4.089795918367347,6.564285714285714,3.068163265306122,6.51,0
202.35896477251575,14.393877551020408,9.414285714285715,0.01,4.01,0
719.6856730011522,5.605102040816327,2.492857142857143,0.01,5.01,0
37275.93720314938,10.454081632653061,0.8642857142857143,4.291428571428571,7.51,1
3393.2217718953298,1.6653061224489794,14.707142857142857,1.233265306122449,7.01,0
268.26957952797244,9.544897959183674,9.414285714285715,3.068163265306122,1.01,0
954.0954763499944,13.484693877551019,4.935714285714286,8.572857142857142,7.51,1
12067.92640639329,3.7867346938775506,4.121428571428571,9.796122448979592,1.01,0
152.64179671752333,8.33265306122449,10.635714285714286,6.1263265306122445,9.01,0
100000.0,14.393877551020408,6.157142857142857,4.495306122448979,5.01,1
2559.547922699536,10.151020408163264,10.635714285714286,2.4565306122448978,2.51,1
175.7510624854791,12.575510204081631,6.9714285714285715,1.233265306122449,4.01,0
152.64179671752333,7.423469387755102,14.707142857142857,7.145714285714286,1.51,0
6866.488450042998,14.09081632653061,13.892857142857144,4.0875510204081635,8.01,1
7906.043210907702,2.877551020408163,9.821428571428573,2.0487755102040817,2.51,0
6866.488450042998,8.938775510204081,7.378571428571428,7.349591836734694,3.01,1
65512.85568595509,15.0,4.5285714285714285,3.679795918367347,0.51,1
56898.66029018293,11.060204081632653,11.857142857142858,8.165102040816327,0.01,1
100000.0,11.060204081632653,14.3,0.21387755102040817,6.51,1
308.88435964774817,6.8173469387755095,13.485714285714286,6.1263265306122445,8.01,0
32374.5754281764,9.241836734693877,2.492857142857143,8.368979591836734,5.01,1
